1636  0.122 [4.41, 286.18, 102, 77.28, 3, 2045, 18.50, 30]
1637  0.122 [3.51, 192.46, 102, 77.28, 3, 2045, 18.50, 30]
1684  0.122 [4.74, 183.14, 102, 76.52, 3, 2045, 18.50, 30]
1686  0.122 [4.74, 384.41, 102, 76.52, 3, 2045, 18.50, 30]
1707  0.116 [5.68, 69.65, 102, 81.91, 1, 2380, 20.70, 30]
1709  0.116 [3.67, 69.65, 102, 81.61, 1, 2380, 20.70, 30]
1711  0.116 [4.32, 69.65, 102, 81.61, 1, 2380, 20.70, 30]
1712  0.116 [3.80, 69.65, 102, 81.61, 1, 2380, 20.70, 30]
1742  0.116 [4.73, 77.16, 102, 81.90, 1, 2380, 20.70, 30]
1749  0.195 [4.83, 108.17, 102, 77.83, 1, 2051, 17, 30]
1764  0.194 [6.86, 228.82, 102, 75.30, 3, 1990, 17, 30]
1765  0.194 [5.66, 228.82, 102, 75.30, 3, 1990, 17, 30]
1796  0.205 [6.57, 235.22, 102, 78.60, 3, 2290, 17, 30]
1804  0.205 [3.56, 268.60, 102, 79.26, 3, 2290, 17, 30]
1805  0.205 [6.58, 378.47, 102, 79.26, 3, 2290, 17, 30]
1806  0.122 [6.58, 304.39, 102, 75.89, 3, 2045, 18.50, 30]
1817  0.121 [6.58, 81.76, 102, 81.74, 3, 2025, 18.20, 40]
1830  0.122 [4.85, 434.25, 102, 77.11, 3, 2045, 18.50, 30]
1837  0.121 [6.30, 74.15, 102, 80.89, 3, 2025, 18.20, 40]
1840  0.116 [3.66, 94.54, 102, 80.89, 1, 2380, 20.70, 30]
1864  0.122 [3.23, 258.61, 102, 76.03, 3, 2045, 18.50, 30]
1866  0.122 [4.76, 258.61, 102, 76.03, 3, 2045, 18.50, 30]
1912  0.122 [4.79, 199.48, 102, 77.01, 3, 2045, 18.50, 30]
1937  0.121 [3.86, 98.60, 102, 81.35, 3, 2025, 18.20, 40]
1940  0.122 [5.79, 171.63, 102, 77.72, 3, 2045, 18.50, 30]
1946  0.121 [5.98, 115.54, 102, 81.73, 3, 2025, 18.20, 40]
1955  0.116 [3.09, 83.84, 102, 80.03, 1, 2380, 20.70, 30]
1962  0.116 [4.95, 83.84, 102, 79.08, 1, 2380, 20.70, 30]
1963  0.195 [4.95, 83.84, 102, 76.32, 1, 2051, 17, 30]
1965  0.195 [4.95, 80.01, 102, 76.32, 1, 2051, 17, 30]
1968  0.194 [3.02, 94.29, 102, 74.87, 3, 1990, 17, 30]
2036  0.205 [5.02, 105.87, 102, 79.38, 3, 2290, 17, 30]
2039  0.195 [5.02, 81.50, 102, 76.76, 1, 2051, 17, 30]
2045  0.205 [5.34, 176.80, 102, 78.08, 3, 2290, 17, 30]
2046  0.205 [5.34, 176.80, 102, 78.08, 3, 2290, 17, 30]
2054  0.228 [4.56, 210.62, 102, 80.68, 1, 2870, 18.10, 30]
2071  0.194 [4.88, 136.52, 102, 76.16, 3, 1990, 17, 30]
2095  0.194 [7.46, 279.08, 102, 75.69, 3, 1990, 17, 30]
2098  0.194 [7.94, 264.32, 102, 75.69, 3, 1990, 17, 30]
2099  0.194 [6.19, 107.50, 102, 75.69, 3, 1990, 17, 30]
2100  0.194 [6.19, 107.50, 102, 75.36, 3, 1990, 17, 30]
2128  0.195 [4.38, 101.47, 102, 77.78, 1, 2051, 17, 30]
2129  0.195 [4.30, 101.47, 102, 77.78, 1, 2051, 17, 30]
2149  0.122 [5.40, 186.67, 102, 76.93, 3, 2045, 18.50, 30]
2152  0.122 [7.17, 186.67, 102, 76.93, 3, 2045, 18.50, 30]
2153  0.122 [5.61, 240.99, 102, 76.93, 3, 2045, 18.50, 30]
2154  0.122 [5.61, 194.31, 102, 77.11, 3, 2045, 18.50, 30]
2247  0.122 [4.43, 171.29, 102, 77.34, 3, 2045, 18.50, 30]
2255  0.122 [5.39, 432.67, 102, 75.82, 3, 2045, 18.50, 30]
2323  0.122 [7.39, 341.42, 102, 77.24, 3, 2045, 18.50, 30]
2334  0.122 [6.42, 249.18, 102, 75.95, 3, 2045, 18.50, 30]
2429  0.122 [3.18, 325.09, 102, 77.36, 3, 2045, 18.50, 30]
2431  0.122 [3.39, 395.92, 102, 77.36, 3, 2045, 18.50, 30]
2481  0.122 [7.76, 98.49, 102, 76.81, 3, 2045, 18.50, 30]
2482  0.122 [6.37, 324.86, 102, 76.81, 3, 2045, 18.50, 30]
2536  0.116 [3.60, 81.12, 102, 80.87, 1, 2380, 20.70, 30]
2543  0.122 [5.94, 445.37, 102, 76.94, 3, 2045, 18.50, 30]
2547  0.122 [5.94, 241.10, 102, 76.49, 3, 2045, 18.50, 30]
2548  0.122 [3.31, 241.10, 102, 76.49, 3, 2045, 18.50, 30]
2551  0.122 [3.17, 281.57, 102, 76.49, 3, 2045, 18.50, 30]
2553  0.122 [3.17, 352.39, 102, 75.61, 3, 2045, 18.50, 30]
2554  0.122 [6.33, 352.39, 102, 75.61, 3, 2045, 18.50, 30]
2556  0.122 [5.72, 447.08, 102, 75.61, 3, 2045, 18.50, 30]
2569  0.122 [3.38, 153.62, 102, 76.65, 3, 2045, 18.50, 30]
2570  0.122 [3.95, 153.62, 102, 76.65, 3, 2045, 18.50, 30]
2571  0.122 [3.30, 153.62, 102, 76.41, 3, 2045, 18.50, 30]
2595  0.116 [4.37, 94.54, 102, 79.67, 1, 2380, 20.70, 30]
2622  0.195 [3.58, 112.65, 102, 77.76, 1, 2051, 17, 30]
2624  0.195 [3.58, 112.65, 102, 77.47, 1, 2051, 17, 30]
2628  0.205 [3.58, 448.22, 102, 78.00, 3, 2290, 17, 30]
2629  0.205 [3.58, 430.77, 102, 78.00, 3, 2290, 17, 30]
2638  0.116 [4.87, 114.30, 102, 79.82, 1, 2380, 20.70, 30]
2668  0.194 [7.35, 69.90, 102, 75.43, 3, 1990, 17, 30]
2670  0.194 [6.53, 69.90, 102, 74.74, 3, 1990, 17, 30]
2671  0.194 [3.99, 69.90, 102, 74.74, 3, 1990, 17, 30]
2672  0.205 [3.99, 346.55, 102, 77.80, 3, 2290, 17, 30]
2674  0.205 [6.62, 346.55, 102, 79.53, 3, 2290, 17, 30]
2675  0.205 [5.68, 346.55, 102, 79.53, 3, 2290, 17, 30]
2676  0.205 [6.72, 79.26, 102, 79.53, 3, 2290, 17, 30]
2678  0.205 [3.69, 306.19, 102, 79.53, 3, 2290, 17, 30]
2681  0.205 [4.16, 391.30, 102, 79.53, 3, 2290, 17, 30]
2683  0.205 [4.16, 255.62, 102, 79.72, 3, 2290, 17, 30]
2684  0.205 [3.33, 151.41, 102, 79.72, 3, 2290, 17, 30]
2690  0.228 [4.20, 129.15, 102, 79.40, 1, 2870, 18.10, 30]
2705  0.122 [5.87, 146.66, 102, 77.72, 3, 2045, 18.50, 30]
2708  0.116 [5.13, 68.56, 102, 80.18, 1, 2380, 20.70, 30]
2743  0.121 [3.81, 70.17, 102, 81.49, 3, 2025, 18.20, 40]
2745  0.116 [5.38, 70.17, 102, 81.49, 1, 2380, 20.70, 30]
2746  0.195 [5.38, 70.17, 102, 76.11, 1, 2051, 17, 30]
2747  0.195 [4.43, 70.17, 102, 76.11, 1, 2051, 17, 30]
2754  0.122 [7.53, 282.89, 102, 77.22, 3, 2045, 18.50, 30]
2898  0.122 [5.36, 142.04, 102, 77.30, 3, 2045, 18.50, 30]
2899  0.122 [5.36, 140.92, 102, 77.30, 3, 2045, 18.50, 30]
2910  0.121 [5.18, 112.64, 102, 81.71, 3, 2025, 18.20, 40]
2911  0.116 [5.18, 112.64, 102, 81.71, 1, 2380, 20.70, 30]
2914  0.121 [6.81, 112.64, 102, 81.71, 3, 2025, 18.20, 40]
2947  0.122 [7.82, 274.41, 102, 75.88, 3, 2045, 18.50, 30]
2965  0.122 [7.96, 100.29, 102, 77.72, 3, 2045, 18.50, 30]
2968  0.121 [7.96, 78.68, 102, 81.84, 3, 2025, 18.20, 40]
2974  0.122 [7.15, 207.10, 102, 77.70, 3, 2045, 18.50, 30]
2976  0.122 [7.15, 364.50, 102, 75.92, 3, 2045, 18.50, 30]
2981  0.122 [4.76, 391.50, 102, 75.92, 3, 2045, 18.50, 30]
3019  0.122 [4.91, 137.15, 102, 77.87, 3, 2045, 18.50, 30]
3029  0.122 [6.91, 253.55, 102, 77.26, 3, 2045, 18.50, 30]
3033  0.122 [6.91, 251.56, 102, 76.85, 3, 2045, 18.50, 30]
3034  0.122 [6.91, 111.00, 102, 76.85, 3, 2045, 18.50, 30]
3040  0.122 [7.54, 341.93, 102, 76.13, 3, 2045, 18.50, 30]
3056  0.116 [3.14, 71.99, 102, 80.09, 1, 2380, 20.70, 30]
3059  0.116 [3.14, 83.37, 102, 80.25, 1, 2380, 20.70, 30]
3126  0.194 [5.23, 223.43, 102, 75.61, 3, 1990, 17, 30]
3127  0.205 [5.86, 223.43, 102, 79.20, 3, 2290, 17, 30]
3145  0.205 [4.47, 402.19, 102, 80.07, 3, 2290, 17, 30]
3147  0.205 [6.45, 402.19, 102, 80.07, 3, 2290, 17, 30]
3151  0.194 [3.22, 402.19, 102, 75.23, 3, 1990, 17, 30]
3152  0.194 [5.46, 417.62, 102, 75.23, 3, 1990, 17, 30]
3153  0.122 [5.46, 417.62, 102, 75.91, 3, 2045, 18.50, 30]
3158  0.122 [6.04, 123.09, 102, 78.09, 3, 2045, 18.50, 30]
3176  0.122 [4.26, 304.04, 102, 77.19, 3, 2045, 18.50, 30]
3177  0.122 [4.42, 159.40, 102, 77.19, 3, 2045, 18.50, 30]
3197  0.116 [3.91, 81.24, 102, 79.91, 1, 2380, 20.70, 30]
